SHIPMENT_XID,START_TIME,TOTAL_SHIP_UNIT_COUNT,TOTAL_WEIGHT,TOTAL_VOLUME,FIRST_EQUIPMENT_GROUP_GID,PRINCIPAL,DestName,Region,City,DestZone1,DestZone2,Segment
00454041,2019-12-20 16:01:00,555,3417.048584999999,8.014961999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454025,2019-12-20 16:01:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00457331,2020-01-08 16:01:00,683,8462.461337,19.278865,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457311,2020-01-08 16:01:00,585,6517.558221,22.361031,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00457332,2020-01-08 16:01:00,579,3955.3328859999997,10.851070000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457330,2020-01-08 16:01:00,640,11087.822080000002,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457860,2020-01-10 00:00:00,420,4258.734401,11.755296000000001,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00457357,2020-01-09 00:00:00,877,8913.695649000003,23.495062999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,LIM SOON HUAT AGENCY SDN BHD,KUALA LUMPUR,KUALA LUMPUR,KLV-006,CENTRAL,DT-LOCAL
00457353,2020-01-09 00:00:00,1152,17142.208128,46.08,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00457388,2020-01-09 07:00:00,2049,13951.663304,36.815289,LFL/TMS/MYS.20T_BOX,UNILEVER,SUNBREEZE (SG PETANI),KEDAH,SUNGAI PETANI,KDH-004,NORTH,DT-OUTSTATION
00454229,2019-12-25 23:00:00,812,10757.744,26.252,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454230,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454032,2019-12-20 16:01:00,550,6235.476694,14.992551999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454045,2019-12-23 16:01:00,351,2041.620654,5.8489819999999995,LFL/TMS/MYS.3T,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454030,2019-12-20 16:01:00,1642,6073.838811000001,19.450354,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454026,2019-12-20 16:01:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00454033,2019-12-20 16:01:00,550,4110.4184000000005,13.4035,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00457326,2020-01-08 16:01:00,1098,4386.8512630000005,12.848701,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457883,2020-01-10 00:00:00,626,6542.952,25.666000000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00457336,2020-01-08 23:00:00,1273,11004.581195,27.247983,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00457335,2020-01-08 23:00:00,1212,9340.431215000002,29.211731999999994,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454043,2019-12-20 16:01:00,640,10790.4,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454022,2019-12-20 16:01:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00454021,2019-12-20 16:01:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00454034,2019-12-20 16:01:00,890,4176.587834,11.538543,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454042,2019-12-20 16:01:00,640,11130.31104,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457323,2020-01-08 16:01:00,856,4409.5941840000005,11.100951999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457329,2020-01-08 16:01:00,540,7940.8452959999995,19.283975999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00457390,2020-01-09 07:00:00,1758,14771.25078,37.112904,LFL/TMS/MYS.20T_BOX,UNILEVER,SUNBREEZE (SG PETANI),KEDAH,SUNGAI PETANI,KDH-004,NORTH,DT-OUTSTATION
00454044,2019-12-20 16:01:00,931,7372.907994999999,14.266843999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454057,2019-12-23 16:01:00,582,8359.963884,19.656011999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454067,2019-12-23 16:01:00,440,4598.88,18.04,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454052,2019-12-23 16:01:00,640,10278.4,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454068,2019-12-23 16:01:00,930,2158.584547,9.012110999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00457308,2020-01-08 07:00:00,901,7093.448629999999,19.681944,LFL/TMS/MYS.10T_BOX,UNILEVER,BOSTAN TRADING SDN BHD,MELAKA,BATU BERENDAM,MLK-003,SOUTH,DT-OUTSTATION
00457309,2020-01-08 07:00:00,803,11279.086047,26.965,LFL/TMS/MYS.20T_BOX,UNILEVER,YOONG SHING TRADING (M) SDN BHD,JOHOR,MASAI,JST-004,SOUTH,DT-OUTSTATION
00457400,2020-01-09 07:00:00,1489,10025.883458,27.806359000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,M C MOK SDN BHD,NEGERI SEMBILAN,SEREMBAN,NSN-001,SOUTH,DT-OUTSTATION
00457394,2020-01-09 07:00:00,1769,11859.69588,35.813456,LFL/TMS/MYS.20T_BOX,UNILEVER,CONSOMART SDN BHD,KEDAH,LUNAS,KDH-005,NORTH,DT-OUTSTATION
00457395,2020-01-09 07:00:00,1367,12519.101906,29.879939999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,CONSOMART SDN BHD,KEDAH,LUNAS,KDH-005,NORTH,DT-OUTSTATION
00454070,2019-12-23 16:01:00,437,4567.524,17.917,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454053,2019-12-23 16:01:00,640,11045.33312,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454066,2019-12-23 16:01:00,440,4598.88,18.04,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454060,2019-12-23 16:01:00,660,9240.0,19.8,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454071,2019-12-23 16:01:00,420,4389.84,17.220000000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00457313,2020-01-08 16:01:00,600,6271.2,24.6,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00457382,2020-01-09 07:00:00,1711,11527.944567999999,30.969632999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,TEAK ANN TRADING SDN BHD,PERAK,IPOH,PRK-003,NORTH,DT-OUTSTATION
00454047,2019-12-23 16:01:00,500,5716.594704,20.146988,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454046,2019-12-23 16:01:00,828,5693.458252,16.337082,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454065,2019-12-23 16:01:00,440,4598.88,18.04,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454059,2019-12-23 16:01:00,660,9240.0,19.8,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00454064,2019-12-23 16:01:00,1064,6609.334481000001,17.883861,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00457872,2020-01-10 00:00:00,960,9312.0,27.840000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00457887,2020-01-10 00:00:00,860,8968.509119999999,23.347759999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00455575,2019-12-01 23:00:00,1275,16641.203,31.9493,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455583,2020-01-04 00:00:00,598,5047.357945,12.612124999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00455576,2019-12-01 23:00:00,1155,11762.392642000003,32.215848,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453605,2019-12-18 16:01:00,1092,5945.5408720000005,13.750167000000001,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00453726,2019-12-22 23:00:00,1210,9892.688224000001,21.411381,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455572,2019-12-01 23:00:00,678,11233.184231,28.695299,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455567,2019-12-01 23:00:00,1666,14824.712098000002,30.526576999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455568,2019-12-01 23:00:00,1535,17645.298072999998,34.462567,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455569,2019-12-01 23:00:00,655,7659.175982,31.235400000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453607,2019-12-18 16:01:00,587,4155.183883000001,10.372941,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00453723,2019-12-22 23:00:00,556,6008.078405,12.405622999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,BSH ENTERPRISE (M) SDN BHD,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,DT-LOCAL
00453722,2019-12-22 23:00:00,1080,9288.0,18.360000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,BSH ENTERPRISE (M) SDN BHD,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,DT-LOCAL
00453724,2019-12-22 23:00:00,1300,9346.58684,19.42,LFL/TMS/MYS.20T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00455584,2020-01-04 00:00:00,1660,16546.865479,39.257668,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00455573,2019-12-01 23:00:00,1074,11142.868304,34.673972,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455581,2020-01-04 00:00:00,766,11406.849215999999,28.40797,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00455574,2019-12-01 23:00:00,808,11548.771286,27.71,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455570,2019-12-01 23:00:00,993,13979.349216,35.70888,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453608,2019-12-18 16:01:00,590,4882.698052000001,13.616005,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00453606,2019-12-18 16:01:00,1207,5559.75373,15.053828000000001,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00453609,2019-12-18 16:01:00,638,8251.634743999999,19.270096000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00453663,2019-12-22 23:00:00,1140,14947.2,28.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00453661,2019-12-22 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00455571,2019-12-01 23:00:00,1701,12388.329725,28.478627,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453662,2019-12-22 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00453842,2019-12-20 07:00:00,893,6173.567105,17.877984,LFL/TMS/MYS.10T_BOX,UNILEVER,CARTEL MARKETING AND SALES SDN BHD,TERENGGANU,KUALA TERENGGANU,TRG-002,EAST COAST,DT-OUTSTATION
00453838,2019-12-20 07:00:00,585,4686.9080030000005,13.545009,LFL/TMS/MYS.10T_BOX,UNILEVER,PENGEDAR SERI JAYA,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00453510,2019-12-20 07:00:00,969,7965.777451,14.161912000000001,LFL/TMS/MYS.20T_BOX,UNILEVER,HOK SING CHAN TRADING SDN BHD,PERAK,IPOH,PRK-004,NORTH,DT-OUTSTATION
00453834,2019-12-20 00:00:00,1086,5863.2997669999995,16.002906,LFL/TMS/MYS.10T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00453836,2019-12-20 00:00:00,793,8030.287514999999,21.316983000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00453603,2019-12-18 16:01:00,643,8068.925901999999,19.957946,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00455566,2019-12-01 23:00:00,2200,11738.133782000003,32.168724,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453512,2019-12-20 07:00:00,1006,7807.543591000001,15.065054,LFL/TMS/MYS.20T_BOX,UNILEVER,SIMA FROZEN PRODUCTS SDN BHD,KEDAH,ALOR SETAR,KDH-001,NORTH,DT-OUTSTATION
00453851,2019-12-20 07:00:00,1271,17024.990464,41.696139,LFL/TMS/MYS.20T_BOX,UNILEVER,CHOP LEE FAT (KEMAMAN),TERENGGANU,CUKAI,TRG-005,EAST COAST,DT-OUTSTATION
00453835,2019-12-20 00:00:00,293,2878.1371220000005,7.3039,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00453849,2019-12-20 07:00:00,1503,10105.426281,28.453425,LFL/TMS/MYS.20T_BOX,UNILEVER,L.H. LIAN HUAT TRADING (M) SDN. BHD.,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00453513,2019-12-20 07:00:00,1168,10628.189399,19.814807,LFL/TMS/MYS.20T_BOX,UNILEVER,BGS TRADING SDN BHD,PENANG,BUTTERWORTH,PNG-003,NORTH,DT-OUTSTATION
00453664,2019-12-22 23:00:00,640,11130.31104,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00453839,2019-12-20 07:00:00,477,5227.15809,14.549884,LFL/TMS/MYS.10T_BOX,UNILEVER,L.H. LIAN HUAT TRADING (M) SDN. BHD.,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00454175,2019-12-25 23:00:00,141,1585.2191210000003,2.5200150000000003,LFL/TMS/MYS.3T,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454220,2019-12-25 23:00:00,812,8182.117200000001,30.172047999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455543,2020-01-04 17:29:48,867,8066.95,15.707991999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00453847,2019-12-20 07:00:00,2037,14315.365458999999,42.714254999999994,LFL/TMS/MYS.20T_BOX,UNILEVER,CHOP LEE FAT (KEMAMAN),TERENGGANU,CUKAI,TRG-005,EAST COAST,DT-OUTSTATION
00454200,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454224,2019-12-25 23:00:00,720,7525.4400000000005,29.52,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454203,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00453725,2019-12-22 23:00:00,397,2702.234421,10.805272,LFL/TMS/MYS.10T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00454205,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454223,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454204,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454221,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454201,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455541,2020-01-04 17:29:33,888,9020.099988,16.733874,LFL/TMS/MYS.20T_BOX,UNILEVER,CHUAN HUAT F AND B TRADING SDN BHD,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,DT-LOCAL
00455328,2019-12-21 00:00:00,300,4287.0,10.500000000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00455329,2019-12-21 00:00:00,1979,12714.115017,35.187728,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00455327,2019-12-21 00:00:00,1693,14543.986380999999,38.237025,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00454222,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454202,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454199,2019-12-25 23:00:00,990,13860.0,29.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00455542,2020-01-04 17:29:40,972,8359.199999999999,16.524,LFL/TMS/MYS.20T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00455082,2019-12-19 23:00:00,326,4665.10061,12.166070000000001,LFL/TMS/MYS.10T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00454449,2019-12-25 16:01:00,1226,6838.7125940000005,16.273924,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454447,2019-12-25 16:01:00,1226,6838.7125940000005,16.273924,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454444,2019-12-25 16:01:00,1226,6838.7125940000005,16.273924,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00454446,2019-12-25 16:01:00,1226,6838.7125940000005,16.273924,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00459216,2020-01-13 00:00:00,2870,13884.924768,30.562,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00459217,2020-01-13 00:00:00,2618,15811.455480000002,33.356674,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00459223,2020-01-13 07:00:00,1498,13395.949816999999,33.980598,LFL/TMS/MYS.20T_BOX,UNILEVER,TEAK ANN TRADING SDN BHD,PERAK,IPOH,PRK-003,NORTH,DT-OUTSTATION
00459224,2020-01-13 07:00:00,482,5491.52756,15.421950000000002,LFL/TMS/MYS.10T_BOX,UNILEVER,CHOP LEE FAT (KUANTAN),PAHANG,KUANTAN,PHG-004,EAST COAST,DT-OUTSTATION
